X,Y,Z,formation
426504.5522,5884480.5924,334.8216,03_Bronllwyd_Grit_Fm
426481.1676,5884455.5924,361.6202,03_Bronllwyd_Grit_Fm
426480.7723,5884455.1697,362.0792,03_Bronllwyd_Grit_Fm
426457.7831,5884430.5924,387.3173,03_Bronllwyd_Grit_Fm
426455.7723,5884428.4426,390.6855,03_Bronllwyd_Grit_Fm
426434.3986,5884405.5924,423.8544,03_Bronllwyd_Grit_Fm
426430.7723,5884401.7155,427.1179,03_Bronllwyd_Grit_Fm
426428.1829,5884398.9472,429.2876,03_Bronllwyd_Grit_Fm
426414.3306,5884380.5924,442.1621,03_Bronllwyd_Grit_Fm
426405.7723,5884369.2521,449.7677,03_Bronllwyd_Grit_Fm
426395.4634,5884355.5924,458.0758,03_Bronllwyd_Grit_Fm
426380.7723,5884336.1260,469.4938,03_Bronllwyd_Grit_Fm
426376.5961,5884330.5924,470.4378,03_Bronllwyd_Grit_Fm
426357.7288,5884305.5924,474.1749,03_Bronllwyd_Grit_Fm
426355.7723,5884302.9999,475.1696,03_Bronllwyd_Grit_Fm
426338.8615,5884280.5924,478.5938,03_Bronllwyd_Grit_Fm
426330.7723,5884269.8737,476.6541,03_Bronllwyd_Grit_Fm
426319.9942,5884255.5924,475.9670,03_Bronllwyd_Grit_Fm
426305.7723,5884236.7476,473.3980,03_Bronllwyd_Grit_Fm
426301.1270,5884230.5924,470.7919,03_Bronllwyd_Grit_Fm
426289.3748,5884215.0202,468.7825,03_Bronllwyd_Grit_Fm
426289.3748,5884215.0202,468.7622,03_Bronllwyd_Grit_Fm
426280.7723,5884206.7516,466.7859,03_Bronllwyd_Grit_Fm
426279.5662,5884205.5924,466.4989,03_Bronllwyd_Grit_Fm
426255.7723,5884182.7221,460.2699,03_Bronllwyd_Grit_Fm
426253.5566,5884180.5924,459.5174,03_Bronllwyd_Grit_Fm
426230.7723,5884158.6925,451.2461,03_Bronllwyd_Grit_Fm
426227.5469,5884155.5924,450.5122,03_Bronllwyd_Grit_Fm
426205.7723,5884134.6630,444.9964,03_Bronllwyd_Grit_Fm
426201.5373,5884130.5924,443.8516,03_Bronllwyd_Grit_Fm
426180.7723,5884110.6334,437.6311,03_Bronllwyd_Grit_Fm
426175.5276,5884105.5924,435.9998,03_Bronllwyd_Grit_Fm
426155.7723,5884086.6039,422.9836,03_Bronllwyd_Grit_Fm
426149.5180,5884080.5924,419.2712,03_Bronllwyd_Grit_Fm
426130.7723,5884062.5744,414.0676,03_Bronllwyd_Grit_Fm
426123.5083,5884055.5924,412.3094,03_Bronllwyd_Grit_Fm
426105.7723,5884038.5448,408.0035,03_Bronllwyd_Grit_Fm
426097.4987,5884030.5924,406.2572,03_Bronllwyd_Grit_Fm
426093.1980,5884026.4587,405.3344,03_Bronllwyd_Grit_Fm
426080.7723,5884005.9816,402.7787,03_Bronllwyd_Grit_Fm
426080.5361,5884005.5924,402.7346,03_Bronllwyd_Grit_Fm
426065.3657,5883980.5924,399.9223,03_Bronllwyd_Grit_Fm
426055.7723,5883964.7828,397.9897,03_Bronllwyd_Grit_Fm
426050.1954,5883955.5924,396.9243,03_Bronllwyd_Grit_Fm
426035.0250,5883930.5924,388.2601,03_Bronllwyd_Grit_Fm
426030.7723,5883923.5840,387.0384,03_Bronllwyd_Grit_Fm
426019.8547,5883905.5924,383.6469,03_Bronllwyd_Grit_Fm
426005.7723,5883892.3690,379.5526,03_Bronllwyd_Grit_Fm
425992.8952,5883880.5924,376.5414,03_Bronllwyd_Grit_Fm
425980.7723,5883869.5056,373.6220,03_Bronllwyd_Grit_Fm
425965.5589,5883855.5924,368.7889,03_Bronllwyd_Grit_Fm
425961.2162,5883851.6209,367.3259,03_Bronllwyd_Grit_Fm
425955.7723,5883849.4568,365.7583,03_Bronllwyd_Grit_Fm
425930.7723,5883839.5189,358.3343,03_Bronllwyd_Grit_Fm
425908.3166,5883830.5924,351.5873,03_Bronllwyd_Grit_Fm
425905.7723,5883829.5810,350.8153,03_Bronllwyd_Grit_Fm
425887.0096,5883822.1225,345.2831,03_Bronllwyd_Grit_Fm
425887.0096,5883822.1225,345.2899,03_Bronllwyd_Grit_Fm
425880.7723,5883821.1875,343.6237,03_Bronllwyd_Grit_Fm
425855.7723,5883817.4398,338.6692,03_Bronllwyd_Grit_Fm
425830.7723,5883813.6921,333.5289,03_Bronllwyd_Grit_Fm
425805.7723,5883809.9445,327.0418,03_Bronllwyd_Grit_Fm
425780.7723,5883806.1968,321.1115,03_Bronllwyd_Grit_Fm
425776.7404,5883805.5924,320.2566,03_Bronllwyd_Grit_Fm
425755.7723,5883802.4491,315.2026,03_Bronllwyd_Grit_Fm
425748.7221,5883801.3923,313.8933,03_Bronllwyd_Grit_Fm
425748.7221,5883801.3923,313.6804,03_Bronllwyd_Grit_Fm
425730.7723,5883802.6695,311.0722,03_Bronllwyd_Grit_Fm
425705.7723,5883804.4483,309.7213,03_Bronllwyd_Grit_Fm
425689.6933,5883805.5924,306.8856,03_Bronllwyd_Grit_Fm
425680.7723,5883806.2272,305.3135,03_Bronllwyd_Grit_Fm
425655.7723,5883808.0060,301.1458,03_Bronllwyd_Grit_Fm
425630.7723,5883809.7849,297.1369,03_Bronllwyd_Grit_Fm
425624.5988,5883810.2241,296.2081,03_Bronllwyd_Grit_Fm
425605.7723,5883816.0870,293.9762,03_Bronllwyd_Grit_Fm
425580.7723,5883823.8725,291.1604,03_Bronllwyd_Grit_Fm
425559.1937,5883830.5924,291.3370,03_Bronllwyd_Grit_Fm
425555.7723,5883831.6579,291.3489,03_Bronllwyd_Grit_Fm
425530.7723,5883839.4433,288.1426,03_Bronllwyd_Grit_Fm
425515.1683,5883844.3026,286.1754,03_Bronllwyd_Grit_Fm
425515.1683,5883844.3026,286.1621,03_Bronllwyd_Grit_Fm
425505.7723,5883852.6988,285.6140,03_Bronllwyd_Grit_Fm
425502.5340,5883855.5924,285.4266,03_Bronllwyd_Grit_Fm
425480.7723,5883875.0383,284.1145,03_Bronllwyd_Grit_Fm
425474.5566,5883880.5924,283.8300,03_Bronllwyd_Grit_Fm
425455.7723,5883897.3777,285.5397,03_Bronllwyd_Grit_Fm
425446.5793,5883905.5924,286.3563,03_Bronllwyd_Grit_Fm
425441.1583,5883910.4365,286.1505,03_Bronllwyd_Grit_Fm
425433.0293,5883930.5924,287.4203,03_Bronllwyd_Grit_Fm
425430.7723,5883936.1889,287.7338,03_Bronllwyd_Grit_Fm
425422.9467,5883955.5924,289.6345,03_Bronllwyd_Grit_Fm
425412.8641,5883980.5924,291.6414,03_Bronllwyd_Grit_Fm
425405.7723,5883998.1769,292.8085,03_Bronllwyd_Grit_Fm
425403.1521,5884004.6736,292.9802,03_Bronllwyd_Grit_Fm
425402.9466,5884005.5924,293.0300,03_Bronllwyd_Grit_Fm
425397.3538,5884030.5924,298.2777,03_Bronllwyd_Grit_Fm
425391.7610,5884055.5924,299.5024,03_Bronllwyd_Grit_Fm
425386.1906,5884080.4928,300.6744,03_Bronllwyd_Grit_Fm
425386.1890,5884080.5924,300.6826,03_Bronllwyd_Grit_Fm
425385.8002,5884105.5924,302.6219,03_Bronllwyd_Grit_Fm
425385.4113,5884130.5924,304.5687,03_Bronllwyd_Grit_Fm
425385.0225,5884155.5924,306.5699,03_Bronllwyd_Grit_Fm
425384.6336,5884180.5924,313.4031,03_Bronllwyd_Grit_Fm
425384.2448,5884205.5924,315.4971,03_Bronllwyd_Grit_Fm
425383.9203,5884226.4525,316.8296,03_Bronllwyd_Grit_Fm
425383.9203,5884226.4525,316.8014,03_Bronllwyd_Grit_Fm
425384.2983,5884230.5924,317.1475,03_Bronllwyd_Grit_Fm
425386.5805,5884255.5924,319.0958,03_Bronllwyd_Grit_Fm
425388.8627,5884280.5924,320.8783,03_Bronllwyd_Grit_Fm
425391.1450,5884305.5924,327.9942,03_Bronllwyd_Grit_Fm
425393.4272,5884330.5924,329.4006,03_Bronllwyd_Grit_Fm
425395.7095,5884355.5924,330.3826,03_Bronllwyd_Grit_Fm
425397.9917,5884380.5924,331.0649,03_Bronllwyd_Grit_Fm
425400.2740,5884405.5924,331.5796,03_Bronllwyd_Grit_Fm
425402.5562,5884430.5924,332.0498,03_Bronllwyd_Grit_Fm
425404.8385,5884455.5924,338.8764,03_Bronllwyd_Grit_Fm
425405.7723,5884465.8213,339.0648,03_Bronllwyd_Grit_Fm
425406.5731,5884474.5941,339.2211,03_Bronllwyd_Grit_Fm
425411.2443,5884480.5924,340.4259,03_Bronllwyd_Grit_Fm
425430.7128,5884505.5924,345.4877,03_Bronllwyd_Grit_Fm
425430.7723,5884505.6687,345.5036,03_Bronllwyd_Grit_Fm
425450.1814,5884530.5924,350.8597,03_Bronllwyd_Grit_Fm
425455.7723,5884537.7718,352.4413,03_Bronllwyd_Grit_Fm
425462.8025,5884546.7995,354.4519,03_Bronllwyd_Grit_Fm
425472.5608,5884555.5924,357.2297,03_Bronllwyd_Grit_Fm
425480.7723,5884562.9915,359.6020,03_Bronllwyd_Grit_Fm
425500.3056,5884580.5924,365.0232,03_Bronllwyd_Grit_Fm
425505.7723,5884585.5183,367.7570,03_Bronllwyd_Grit_Fm
425528.0503,5884605.5924,378.7614,03_Bronllwyd_Grit_Fm
425530.7723,5884608.0450,379.4579,03_Bronllwyd_Grit_Fm
425544.8460,5884620.7265,383.0004,03_Bronllwyd_Grit_Fm
425552.8055,5884630.5924,384.9799,03_Bronllwyd_Grit_Fm
425555.7723,5884634.2697,385.6902,03_Bronllwyd_Grit_Fm
425572.9748,5884655.5924,389.4424,03_Bronllwyd_Grit_Fm
425580.7723,5884665.2574,390.9458,03_Bronllwyd_Grit_Fm
425584.6065,5884670.0099,391.1467,03_Bronllwyd_Grit_Fm
425596.6557,5884680.5924,391.9388,03_Bronllwyd_Grit_Fm
425605.7723,5884688.5992,391.9426,03_Bronllwyd_Grit_Fm
425625.1207,5884705.5924,387.9540,03_Bronllwyd_Grit_Fm
425630.7723,5884710.5560,386.3110,03_Bronllwyd_Grit_Fm
425641.1325,5884719.6551,384.7915,03_Bronllwyd_Grit_Fm
425650.6295,5884730.5924,382.8597,03_Bronllwyd_Grit_Fm
425655.7723,5884736.5151,379.8217,03_Bronllwyd_Grit_Fm
425672.3373,5884755.5924,364.2597,03_Bronllwyd_Grit_Fm
425680.7723,5884765.3066,357.8401,03_Bronllwyd_Grit_Fm
425694.0451,5884780.5924,345.5379,03_Bronllwyd_Grit_Fm
425705.7723,5884794.0981,334.5342,03_Bronllwyd_Grit_Fm
425715.7529,5884805.5924,324.0210,03_Bronllwyd_Grit_Fm
425730.7723,5884822.8896,308.3599,03_Bronllwyd_Grit_Fm
425737.4607,5884830.5924,301.3283,03_Bronllwyd_Grit_Fm
425749.8816,5884844.8971,288.5801,03_Bronllwyd_Grit_Fm
425749.8816,5884844.8971,288.5143,03_Bronllwyd_Grit_Fm
425751.5269,5884855.5924,283.5376,03_Bronllwyd_Grit_Fm
425754.6730,5884876.0447,274.2695,03_Bronllwyd_Grit_Fm
425754.6730,5884876.0447,274.2519,03_Bronllwyd_Grit_Fm
425749.7654,5884880.5924,275.3071,03_Bronllwyd_Grit_Fm
425743.0995,5884886.7696,273.4963,03_Bronllwyd_Grit_Fm
425743.0995,5884886.7696,273.5569,03_Bronllwyd_Grit_Fm
425730.7723,5884884.0803,282.7000,03_Bronllwyd_Grit_Fm
425714.7847,5884880.5924,293.4004,03_Bronllwyd_Grit_Fm
425705.7723,5884878.6262,298.5219,03_Bronllwyd_Grit_Fm
425680.7723,5884873.1722,310.4992,03_Bronllwyd_Grit_Fm
425655.7723,5884867.7181,322.3460,03_Bronllwyd_Grit_Fm
425630.7723,5884862.2641,320.4606,03_Bronllwyd_Grit_Fm
425627.2723,5884861.5005,322.1607,03_Bronllwyd_Grit_Fm
425627.2723,5884861.5005,322.1508,03_Bronllwyd_Grit_Fm
425617.1840,5884855.5924,330.0136,03_Bronllwyd_Grit_Fm
425605.7723,5884848.9091,337.0340,03_Bronllwyd_Grit_Fm
425580.7723,5884834.2680,346.8587,03_Bronllwyd_Grit_Fm
425578.2276,5884832.7778,347.4213,03_Bronllwyd_Grit_Fm
425575.1488,5884830.5924,348.3226,03_Bronllwyd_Grit_Fm
425555.7723,5884816.8388,353.1019,03_Bronllwyd_Grit_Fm
425539.9280,5884805.5924,356.2394,03_Bronllwyd_Grit_Fm
425530.7723,5884799.0936,357.1275,03_Bronllwyd_Grit_Fm
425505.7723,5884781.3484,358.7697,03_Bronllwyd_Grit_Fm
425504.7071,5884780.5924,358.4787,03_Bronllwyd_Grit_Fm
425480.7723,5884763.6033,351.4970,03_Bronllwyd_Grit_Fm
425469.4863,5884755.5924,351.6529,03_Bronllwyd_Grit_Fm
425455.7723,5884745.8581,351.2142,03_Bronllwyd_Grit_Fm
425434.2654,5884730.5924,349.9010,03_Bronllwyd_Grit_Fm
425430.7723,5884728.1129,348.9126,03_Bronllwyd_Grit_Fm
425418.3496,5884719.2952,345.1478,03_Bronllwyd_Grit_Fm
425418.3496,5884719.2952,345.1784,03_Bronllwyd_Grit_Fm
425405.7723,5884713.0082,341.5647,03_Bronllwyd_Grit_Fm
425390.9366,5884705.5924,336.8103,03_Bronllwyd_Grit_Fm
425380.7723,5884700.5116,334.4017,03_Bronllwyd_Grit_Fm
425355.7723,5884688.0149,325.2997,03_Bronllwyd_Grit_Fm
425340.9233,5884680.5924,321.2028,03_Bronllwyd_Grit_Fm
425330.7723,5884675.5182,318.1885,03_Bronllwyd_Grit_Fm
425305.7723,5884663.0216,310.9703,03_Bronllwyd_Grit_Fm
425290.9099,5884655.5924,306.8698,03_Bronllwyd_Grit_Fm
425283.9595,5884652.1181,304.9542,03_Bronllwyd_Grit_Fm
425283.9595,5884652.1181,304.9449,03_Bronllwyd_Grit_Fm
425280.7723,5884652.8821,303.8824,03_Bronllwyd_Grit_Fm
425269.4647,5884655.5924,300.4043,03_Bronllwyd_Grit_Fm
425255.7723,5884658.8744,296.1784,03_Bronllwyd_Grit_Fm
425238.6861,5884680.5924,288.8567,03_Bronllwyd_Grit_Fm
425230.7723,5884690.6517,288.7523,03_Bronllwyd_Grit_Fm
425219.0180,5884705.5924,288.6638,03_Bronllwyd_Grit_Fm
425208.2382,5884719.2945,284.5268,03_Bronllwyd_Grit_Fm
425205.7723,5884727.6563,283.2897,03_Bronllwyd_Grit_Fm
425204.9064,5884730.5924,282.9152,03_Bronllwyd_Grit_Fm
425197.5336,5884755.5924,279.9887,03_Bronllwyd_Grit_Fm
425190.1609,5884780.5924,276.6851,03_Bronllwyd_Grit_Fm
425182.7882,5884805.5924,272.8535,03_Bronllwyd_Grit_Fm
425180.7723,5884812.4282,271.7020,03_Bronllwyd_Grit_Fm
425175.4155,5884830.5924,268.7513,03_Bronllwyd_Grit_Fm
425168.0428,5884855.5924,268.7832,03_Bronllwyd_Grit_Fm
425161.3455,5884878.3020,264.7098,03_Bronllwyd_Grit_Fm
425161.3455,5884878.3020,264.7361,03_Bronllwyd_Grit_Fm
425157.9851,5884880.5924,263.9227,03_Bronllwyd_Grit_Fm
425155.7723,5884882.1006,263.3770,03_Bronllwyd_Grit_Fm
425130.7723,5884899.1401,257.6111,03_Bronllwyd_Grit_Fm
425121.3056,5884905.5924,255.6360,03_Bronllwyd_Grit_Fm
425105.7723,5884916.1796,252.1999,03_Bronllwyd_Grit_Fm
425084.6262,5884930.5924,247.9090,03_Bronllwyd_Grit_Fm
425080.7723,5884933.2192,247.0987,03_Bronllwyd_Grit_Fm
425055.7723,5884950.2587,237.9600,03_Bronllwyd_Grit_Fm
425055.4224,5884955.5924,237.0127,03_Bronllwyd_Grit_Fm
425053.7825,5884980.5924,234.1833,03_Bronllwyd_Grit_Fm
425052.1426,5885005.5924,228.7653,03_Bronllwyd_Grit_Fm
425051.9721,5885008.1913,228.1727,03_Bronllwyd_Grit_Fm
425051.9721,5885008.1913,228.1641,03_Bronllwyd_Grit_Fm
425055.7723,5885009.8454,228.0092,03_Bronllwyd_Grit_Fm
425080.7723,5885020.7267,232.5446,03_Bronllwyd_Grit_Fm
425103.4390,5885030.5924,231.6074,03_Bronllwyd_Grit_Fm
425105.7723,5885031.6080,231.4884,03_Bronllwyd_Grit_Fm
425124.2345,5885039.6437,230.5191,03_Bronllwyd_Grit_Fm
425124.2345,5885039.6437,230.5364,03_Bronllwyd_Grit_Fm
425125.0506,5885053.5815,227.0228,03_Bronllwyd_Grit_Fm
425125.0506,5885053.5815,227.0284,03_Bronllwyd_Grit_Fm
425119.5412,5885055.5924,226.2330,03_Bronllwyd_Grit_Fm
425105.7723,5885060.6178,224.3806,03_Bronllwyd_Grit_Fm
425080.7723,5885069.7424,221.2794,03_Bronllwyd_Grit_Fm
425055.7723,5885078.8669,213.8527,03_Bronllwyd_Grit_Fm
425055.7549,5885080.5924,213.5408,03_Bronllwyd_Grit_Fm
425055.5036,5885105.5924,209.9102,03_Bronllwyd_Grit_Fm
425055.2523,5885130.5924,206.0520,03_Bronllwyd_Grit_Fm
425055.0010,5885155.5924,202.1052,03_Bronllwyd_Grit_Fm
425054.8072,5885174.8733,201.9847,03_Bronllwyd_Grit_Fm
425054.8072,5885174.8733,201.9564,03_Bronllwyd_Grit_Fm
425049.6192,5885180.5924,201.2798,03_Bronllwyd_Grit_Fm
425030.7723,5885201.3688,195.2536,03_Bronllwyd_Grit_Fm
425026.9409,5885205.5924,194.6731,03_Bronllwyd_Grit_Fm
425014.2135,5885219.6228,192.8170,03_Bronllwyd_Grit_Fm
425014.2135,5885219.6228,192.7156,03_Bronllwyd_Grit_Fm
425005.7723,5885218.3370,193.3506,03_Bronllwyd_Grit_Fm
424980.7723,5885214.5289,194.5001,03_Bronllwyd_Grit_Fm
424965.0788,5885212.1384,195.4729,03_Bronllwyd_Grit_Fm
424965.0788,5885212.1384,195.5580,03_Bronllwyd_Grit_Fm
424955.7723,5885216.1304,195.1135,03_Bronllwyd_Grit_Fm
424930.7723,5885226.8541,194.1284,03_Bronllwyd_Grit_Fm
424922.0571,5885230.5924,192.2203,03_Bronllwyd_Grit_Fm
424905.7723,5885237.5777,188.1203,03_Bronllwyd_Grit_Fm
424880.7723,5885248.3014,184.7950,03_Bronllwyd_Grit_Fm
424863.7747,5885255.5924,182.5912,03_Bronllwyd_Grit_Fm
424855.7723,5885259.0250,181.3636,03_Bronllwyd_Grit_Fm
424838.9813,5885266.2274,178.8822,03_Bronllwyd_Grit_Fm
424838.9813,5885266.2274,178.8388,03_Bronllwyd_Grit_Fm
424830.7723,5885265.1118,178.7851,03_Bronllwyd_Grit_Fm
424805.7723,5885261.7142,178.4660,03_Bronllwyd_Grit_Fm
424780.7723,5885258.3167,177.7976,03_Bronllwyd_Grit_Fm
424760.7262,5885255.5924,173.5387,03_Bronllwyd_Grit_Fm
424755.7723,5885254.9192,172.4712,03_Bronllwyd_Grit_Fm
424730.7723,5885251.5216,171.6724,03_Bronllwyd_Grit_Fm
424719.9457,5885250.0503,171.6298,03_Bronllwyd_Grit_Fm
424719.9457,5885250.0503,171.6073,03_Bronllwyd_Grit_Fm
424705.7723,5885251.9438,170.9183,03_Bronllwyd_Grit_Fm
424680.7723,5885255.2837,172.2936,03_Bronllwyd_Grit_Fm
424678.4613,5885255.5924,172.3829,03_Bronllwyd_Grit_Fm
424655.7723,5885258.6235,173.2386,03_Bronllwyd_Grit_Fm
424634.8432,5885261.4196,174.5132,03_Bronllwyd_Grit_Fm
424634.8432,5885261.4196,174.4755,03_Bronllwyd_Grit_Fm
424630.7723,5885260.5019,174.9122,03_Bronllwyd_Grit_Fm
424608.9936,5885255.5924,175.7104,03_Bronllwyd_Grit_Fm
424605.7723,5885254.8662,175.8242,03_Bronllwyd_Grit_Fm
424584.1770,5885249.9981,178.6704,03_Bronllwyd_Grit_Fm
424580.7723,5885245.5390,179.4455,03_Bronllwyd_Grit_Fm
424569.3597,5885230.5924,182.2933,03_Bronllwyd_Grit_Fm
424555.7723,5885212.7974,185.6778,03_Bronllwyd_Grit_Fm
424550.2709,5885205.5924,187.0269,03_Bronllwyd_Grit_Fm
424536.9727,5885188.1762,192.2012,03_Bronllwyd_Grit_Fm
424536.9727,5885188.1762,190.0010,03_Bronllwyd_Grit_Fm
424530.7723,5885188.1762,193.0050,03_Bronllwyd_Grit_Fm
424516.9748,5885188.1762,193.0050,03_Bronllwyd_Grit_Fm
424516.9748,5885188.1762,193.8216,03_Bronllwyd_Grit_Fm
424507.8418,5885205.5924,192.2595,03_Bronllwyd_Grit_Fm
424505.7723,5885209.5389,192.1813,03_Bronllwyd_Grit_Fm
424494.7318,5885230.5924,190.8658,03_Bronllwyd_Grit_Fm
424491.1004,5885237.5174,190.4642,03_Bronllwyd_Grit_Fm
424491.1004,5885237.5174,190.4463,03_Bronllwyd_Grit_Fm
424480.7723,5885234.2650,191.0870,03_Bronllwyd_Grit_Fm
424469.1095,5885230.5924,192.6453,03_Bronllwyd_Grit_Fm
424455.7723,5885226.3925,194.4332,03_Bronllwyd_Grit_Fm
424430.7723,5885218.5200,197.6813,03_Bronllwyd_Grit_Fm
424405.7723,5885210.6474,200.7248,03_Bronllwyd_Grit_Fm
424401.1553,5885209.1936,201.2554,03_Bronllwyd_Grit_Fm
424393.5338,5885230.5924,200.2333,03_Bronllwyd_Grit_Fm
424384.6298,5885255.5924,198.9836,03_Bronllwyd_Grit_Fm
424380.7723,5885266.4233,198.4086,03_Bronllwyd_Grit_Fm
424375.7258,5885280.5924,197.7138,03_Bronllwyd_Grit_Fm
424366.8217,5885305.5924,194.8762,03_Bronllwyd_Grit_Fm
424363.9306,5885313.7100,194.0151,03_Bronllwyd_Grit_Fm
424363.9306,5885313.7100,193.8964,03_Bronllwyd_Grit_Fm
424355.7723,5885314.7342,193.9803,03_Bronllwyd_Grit_Fm
424330.7723,5885317.8727,193.9125,03_Bronllwyd_Grit_Fm
424309.2415,5885320.5758,195.9198,03_Bronllwyd_Grit_Fm
424305.7723,5885324.7236,195.8669,03_Bronllwyd_Grit_Fm
424300.8635,5885330.5924,195.7340,03_Bronllwyd_Grit_Fm
424296.8866,5885335.3470,195.6311,03_Bronllwyd_Grit_Fm
424291.2184,5885355.5924,194.1189,03_Bronllwyd_Grit_Fm
424284.2190,5885380.5924,192.2398,03_Bronllwyd_Grit_Fm
424281.3422,5885390.8674,191.4670,03_Bronllwyd_Grit_Fm
424282.3727,5885405.5924,189.8767,03_Bronllwyd_Grit_Fm
424284.1223,5885430.5924,187.1196,03_Bronllwyd_Grit_Fm
424285.8719,5885455.5924,181.9037,03_Bronllwyd_Grit_Fm
424287.6215,5885480.5924,178.9125,03_Bronllwyd_Grit_Fm
424289.3711,5885505.5924,175.9147,03_Bronllwyd_Grit_Fm
424291.1206,5885530.5924,172.9375,03_Bronllwyd_Grit_Fm
424292.8702,5885555.5924,170.0048,03_Bronllwyd_Grit_Fm
424305.7723,5885577.0972,162.7894,03_Bronllwyd_Grit_Fm
424307.8692,5885580.5924,161.8309,03_Bronllwyd_Grit_Fm
424322.8682,5885605.5924,158.6597,03_Bronllwyd_Grit_Fm
424330.7723,5885618.7667,157.0670,03_Bronllwyd_Grit_Fm
424337.8672,5885630.5924,154.9686,03_Bronllwyd_Grit_Fm
424352.8662,5885655.5924,150.8685,03_Bronllwyd_Grit_Fm
424355.7723,5885660.8474,150.1449,03_Bronllwyd_Grit_Fm
424366.6914,5885680.5924,147.7275,03_Bronllwyd_Grit_Fm
424380.5166,5885705.5924,144.7844,03_Bronllwyd_Grit_Fm
424380.7723,5885706.0548,144.7057,03_Bronllwyd_Grit_Fm
424394.3417,5885730.5924,141.4961,03_Bronllwyd_Grit_Fm
424405.7723,5885751.2622,140.3427,03_Bronllwyd_Grit_Fm
424408.1669,5885755.5924,140.1013,03_Bronllwyd_Grit_Fm
424421.9921,5885780.5924,139.0524,03_Bronllwyd_Grit_Fm
424430.7723,5885796.4696,138.2937,03_Bronllwyd_Grit_Fm
424435.8172,5885805.5924,137.9957,03_Bronllwyd_Grit_Fm
424449.6424,5885830.5924,137.0283,03_Bronllwyd_Grit_Fm
424455.7723,5885841.6770,136.5663,03_Bronllwyd_Grit_Fm
424463.4676,5885855.5924,135.6516,03_Bronllwyd_Grit_Fm
424475.5678,5885877.4732,133.2590,03_Bronllwyd_Grit_Fm
424476.3492,5885880.5924,132.9571,03_Bronllwyd_Grit_Fm
424480.7723,5885898.2489,131.8878,03_Bronllwyd_Grit_Fm
424482.6118,5885905.5924,131.4482,03_Bronllwyd_Grit_Fm
424487.9138,5885926.7574,129.9945,03_Bronllwyd_Grit_Fm
424487.9138,5885926.7574,130.0008,03_Bronllwyd_Grit_Fm
424487.0985,5885930.5924,129.7986,03_Bronllwyd_Grit_Fm
424481.7838,5885955.5924,128.4092,03_Bronllwyd_Grit_Fm
424480.7723,5885960.3504,128.1597,03_Bronllwyd_Grit_Fm
424476.4690,5885980.5924,127.1809,03_Bronllwyd_Grit_Fm
424471.1542,5886005.5924,126.4828,03_Bronllwyd_Grit_Fm
424469.3122,5886014.2571,125.6635,03_Bronllwyd_Grit_Fm
424469.3122,5886014.2571,125.6748,03_Bronllwyd_Grit_Fm
424455.7723,5886021.7392,125.9698,03_Bronllwyd_Grit_Fm
424439.7514,5886030.5924,126.4113,03_Bronllwyd_Grit_Fm
424430.7723,5886035.5543,127.1570,03_Bronllwyd_Grit_Fm
424418.9220,5886042.1028,128.0239,03_Bronllwyd_Grit_Fm
424418.9220,5886042.1028,127.9818,03_Bronllwyd_Grit_Fm
424405.7723,5886039.3862,128.9926,03_Bronllwyd_Grit_Fm
424380.7723,5886034.2216,131.0357,03_Bronllwyd_Grit_Fm
424363.2047,5886030.5924,132.6944,03_Bronllwyd_Grit_Fm
424355.7723,5886029.0570,133.3842,03_Bronllwyd_Grit_Fm
424330.7723,5886023.8923,135.9040,03_Bronllwyd_Grit_Fm
424305.7723,5886018.7277,138.3687,03_Bronllwyd_Grit_Fm
424280.7723,5886013.5631,141.1584,03_Bronllwyd_Grit_Fm
424255.7723,5886010.6817,143.6846,03_Bronllwyd_Grit_Fm
424230.7723,5886007.8003,146.0989,03_Bronllwyd_Grit_Fm
424211.6151,5886005.5924,147.8776,03_Bronllwyd_Grit_Fm
424205.7723,5886004.9190,148.4781,03_Bronllwyd_Grit_Fm
424180.7723,5886002.0376,150.4779,03_Bronllwyd_Grit_Fm
424155.9319,5885999.1747,152.5466,03_Bronllwyd_Grit_Fm
424155.7723,5885999.1641,152.5600,03_Bronllwyd_Grit_Fm
424130.7723,5885997.5093,154.6454,03_Bronllwyd_Grit_Fm
424106.8872,5885995.9283,156.7053,03_Bronllwyd_Grit_Fm
424105.7723,5885995.9615,156.8007,03_Bronllwyd_Grit_Fm
424080.7723,5885996.7066,159.0653,03_Bronllwyd_Grit_Fm
424055.7723,5885997.4516,161.4366,03_Bronllwyd_Grit_Fm
424030.7723,5885998.1967,163.6852,03_Bronllwyd_Grit_Fm
424005.7723,5885998.9417,163.8544,03_Bronllwyd_Grit_Fm
423980.7723,5885999.6868,165.4687,03_Bronllwyd_Grit_Fm
423955.7723,5886000.4318,166.8989,03_Bronllwyd_Grit_Fm
423948.2023,5886000.6574,167.6883,03_Bronllwyd_Grit_Fm
424580.7788,5886628.6643,104.4000,04_Llanberis_Slates_Fm
424580.7723,5886628.6620,104.4000,04_Llanberis_Slates_Fm
424555.7723,5886619.8794,104.4000,04_Llanberis_Slates_Fm
424530.7723,5886611.0968,106.4085,04_Llanberis_Slates_Fm
424515.1039,5886605.5924,107.3331,04_Llanberis_Slates_Fm
424505.7723,5886602.3142,107.7470,04_Llanberis_Slates_Fm
424480.7723,5886593.5315,112.2910,04_Llanberis_Slates_Fm
424455.7723,5886584.7489,113.8932,04_Llanberis_Slates_Fm
